gatewayAddress,delegateAddress,delegateStake
BZL3xWpQPPupW4JIKjjxfiImkRAUl7HEqPTb3DMZjxE,YFfj74mu5wR4u8yjdR4b1OPjXIHwe5XC2-5arCYuJ0U,652500000
FohHo9KFh_Iile__M70tRJYLrVgdmUgcnBYaLXdL5Rc,YGtZXLUnE2V3ZNSAfqj3-QlS3y95hL-lHbzRHdQKMXk,5106250000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,YIAlJbUdQM_NVnCO4RT8oGKLiilF3Iq2LafYTAR3WZU,435000000
GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,YKsoEVzdfvZnX5Q3X764aP6hs2p_i_uS7lHNbD2rgow,652500000
UJZio4XTcuE59RKs9DCItIKO26PnpN-vYmi26MbnB9c,YLEZZQFj-ulqNXq9TZhOE8fsM09juPFh5imzeVH0h74,435000000
KIKTIu5w9nEB94W1xBAI1dqYRuJofcMqos7VgTqhecE,YMC5iz1aWDVrUTmYp1LNCMZV5_t7DZdtLB3Ymk9-N9s,1738750000
YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,YO1cRCqTJZ6HGvnUeEjFZRy4WO6lcRpHsvQW5tzFAq4,1086250000
iORpSqCysUfCzjXGaYsjyzaznEE16r13PJ-bUPRpp5w,YO5l_ZFinnCrgEHvK-BQpGh8jDI44Lrkd8H5QtmtfCQ,3258750000
P6giG-7b5Asb0S_Xx1rdNlyAOnCIxpo_5zJ_OxsSTFo,YOlI9Jelr2h3f6Cw348kTK0hByv44uMLBSeL0FNDipA,2390000000
kmpsyiI6Mjbb_st3rAeo-Kxz1wljg8uMYA6VNeOFniw,YPiAZ5Tf4DCo75HLLE4cvn5Y5H0irs1c81DdhkSNA1c,1303750000
3L1b04cEvPoHC_vLhCddofdjqDyGaA7sozxn8VJUcNY,YRdlCtlQmSEjpldzAHdbVwPLirekDV06ofrkmJJiXA0,3476250000
AKJf6Ad5OXN0Hc7Q-HHtF9qzjV5Y3V8gnBpJTiEhnpM,YSf3JkhNTBKwvIR4KVWod5fXBmrvpysiMKBBdDjQV_8,652500000
A2tlbVJlsMMipcjA1ShHBvfkmBx5uG3UF061JRiw_cE,YXKJghLa1MMMuHe1mJNjLRhzLoZFFkFBgYHMYIKIiUA,435000000
rzdQZubopSW3ZrIOCeQLNqTqcO4CoagL0-inazNCU7Y,Y_mZ7CgEi-FL-8wA5yJCyBIL4Dqgn7yu2xo9khojN88,1303750000
xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,YaSgG60QQfZNyTSQ4ROo9CHYIEAy6coQoOwhl9PfuuI,2172500000
UJZio4XTcuE59RKs9DCItIKO26PnpN-vYmi26MbnB9c,YbTFQPnV4UL9A5wC_-_nktbnxW2DvdNSfUYWJADGDzg,435000000
FMV8jsv-NcQ5aZ6fc1JVjeYtkzdIev5wQCRg7GgJZSA,YciO2ePLaB4fqOyksOOeqQ8ZIZj6HDo7Gr3srKpZ4zM,782500000
Gy6ayY8lfSjUT_MGOk9QAiGq0oOAHs0FAMjQgYQBk-8,YeNi21fs3h9q891wyFClS9hy06vZVkndZnatDgUBfDw,2498750000
tJWsUi-XhrHQzJCgJgpJolBRjfA1Jbi3uOLtU_XUTaE,YeneoMQ6i47pDiVItodEtsFzrssQA2aHiRzC-zULN1g,435000000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,Yg8zRpcnyoaFZzz5adA4fnNB_otDXOti6f9o7QO896w,2172500000
RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,Yiuk0hu4drR6hT7H82B73TLfFs_G5420VV_RVOCB7tY,435000000
oHl168xaaIWAi53qY8G0Y4EbwXe41Dix0LbdvcdvLvw,YjhKfZlOmx262dhNXb7fvS3iMloAU2DHjivyCXki-Io,1303750000
Uaoupy6sDb-7GAZJ5dhl5EbUX6C45DFogjkqPRU_G-8,YlNuHIcA5wWOuNHeLZ7YPRiWxTrjyGyI93Gpvmt2jME,8212500000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,YlSPYq3ba9BaM2IxOwyuyh91UnKZNFnUf4WaQ6MxSro,435000000
vBDC_yCsXY9KrM4nFy_ngR2aN75F85650lJZnWH5tEU,Ymk0nbjDyBfV2pgrQixmElvLtF2Xe49RYbE2gLJiHlU,1086250000
tVUJkW50adLrdfpL_qlgH4oo_4Hzsr-gTykWo-WfugU,YoleO1G77sD7PeSAkXY0SorQ51F7pRn2n8742bSPPz8,435000000
KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,YpHyJo-hEB0VAEu4u-AQn8gUCvSgaa9O11eA1iCMXFA,435000000
EYYSRszWDNdspvc-5R19JhPqaL8HkbEnxjdy0bueOvc,YpKyfVUtXA5f8uFEQqqMgjdpTvNlw16eLNWYJVwFSfg,761250000
JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,Yt5xqzoOa1d_u0HEVbKqSM44zz0Cg-in_VNvFqH08I4,1303750000
Gy6ayY8lfSjUT_MGOk9QAiGq0oOAHs0FAMjQgYQBk-8,YujOz6A4iuIOcqLvxllyoGLHxYaPNhNUes9wab7ZQOc,1521250000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,YvNRpgfTUY30b0U2ENfpIOiD3BmYn-Q-o_fXS4IdC8c,435000000
j8VAEWC-Vbg24HSgP7Y6lYpsuzus_af3b9AI_Wf7CrA,YyE_4vjZChiB6Ok7oy5QlhO8OsF-8DBzsjPP-_1cDLs,3258750000
TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,Z-p79CBy1TPMVXm8tealgu4fbwEJYKsIGobPPXubOhE,652500000
cSRwuTspzJ38gbpT69mkpJdvHLtk74_kwpOoTwq_T8E,Z4RO1TEJ8Qe7uYJ94KHqEKN-5hMleHyuCH7QryAOkvU,1086250000
zpwUxIJgsB1Rko-UYINmI0mGx1R24aUuZ7cXhJbON6A,Z7gwdLCJX_hl_skyLMu-aa_xeZby5McHGPLMO7k8KXY,4780000000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,Z8_FY6z-Qtaii0siQwi0w1avXlTIqJ9V0Q1oatg2pt4,1173750000
Eq3gnfpqBqOSoUUGEqfEIJfSFOPeKqw2HWUzoiZXnA8,ZEJr2SQX0HRCagAZFMR1wSAFiFLsjIRFDqy0LTZIpBM,4997500000
PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,ZETzb3qvzkjHof4bfr5D8Vjje_AGX0-7iszuKf3emGI,870000000
lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,ZEu7pmk5yKnR5TxeOhk6MNOLcaDB4PzB73FO94xRh3Y,6905000000
62vfDy-Vmv_mIUezOUCesCm7FiwhxGRbazNZAJtOUyo,ZFLwieYm3nMtsr-WbNCiqf6r1Ux8eLC8JwTCFORROg8,652500000
jDdK_PVoWDlBGufV-6gIsZnrnGmOOsR-8AIHulRsohw,ZFbNB_90SHTuGflJp6ENpmHCBZAJ0gEzLRVmejzEgiY,435000000
ZPzsLn2C4f6aRwEydPfyOdJuIlJ6xDmlhwJXZPfi2Is,ZHT2PFT7RUOzuJf7hQj2N7xlB88aiVCcnBNnYz1byHU,1086250000
3QRg7MA-nSKqHajBwC2d-nhiF4jSEgLfGTkH2qE8IpM,ZJ2rhMix2OmdCbIskXWxGEQ1i6sgZFzYO_ouXMELuHk,1303750000
Oa29VaMnzz140hg5Bsd8R-xNJ_yunPoULph_C1fiy3M,ZNnCJAtxcVa_6plCDHGds6_NSwycNQDBBtOds5uBne0,738750000
N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,ZNoA9IrZ79JTHyLMxnxEDccPTt7POvK5kIuiZmrinsE,2390000000
IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,ZNxOzKrzGhsIWPnhxpOYoBbtRQVdEk8O5Uhemfh1nhg,1477500000
dF3CbiIz03iYEU2ldxnZDPClnmY69aF1DZC816TWfOk,ZQmZ0geJQ9yEbY2lCXvhX1IzSJZuzl4oaspHcjZG3jQ,2390000000
_WoBXS3nKO2_dY5ERvM9hr8AONoo3yZAQgrpRMBCeRg,ZSP9WTx3d3J9lXhh0YFv1zs0UNmUwcqeOXnT4IIEmXI,435000000
GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,ZSpgYpXtAxMMpDK4wz2-fN_qNGfSg6Z9tmdo8k_rOok,5176250000
YkL8yE2XW5Bq7Zspx_xpiQhEWlcBWBWFaLENAgZIn9s,ZT_g8SMjO-VhXF78UJ5H7boPWXjr225QfKS-VvSafB8,1086250000
17mzTy5SPpbu9A1Egi5pd0QJY8jgeODG_3NMoRCH7es,ZTcdCFx1i4jcDBhfFQtFZuYSbBZtZAL6GAX7Qr0CYEY,435000000
X0DKu11docURUSsyqSwO7elFbHBpxAzJI6GnlA66U2U,ZU-nFEH2I4rfhR8QB865MPZ3klnAJkddCuuJUocOgmE,435000000
269O3y0wdLVrm1xoAwGkl_qc_q6lV_0DPge6sI43TXM,ZWscrtL-J9l-b3P4-75wPMOi9HY-b-IwlVZCYBnqPLU,435000000
9In6CYcWT4BuBK4nOP4vDqfwq48a1j3UDoH_ArBUogo,ZWtpgKwie3JZUntPtV9D-rL-XXEs3KYChCySYPOwRH8,1277500000
ehsTBLZY2uQnj4KD9zBBPVFleNa3QMxpbc0EdglEEW0,ZbDd5L74p-f-hqMrGHhmrBsH1_nIMZFb6A_l3-TSeO8,435000000
WhPUcmprnJpDjWj7jtSGfBOvD7zc2XZIY-x15hfBwD0,ZbUO9au0pFzX7bacViaieepj1QoTh_3IT56MZ6jlgBU,435000000
vBDC_yCsXY9KrM4nFy_ngR2aN75F85650lJZnWH5tEU,Zh67cXhOdtSsqwHLH7nJ9dpG1Lzoqr7t0PqFjeGVp6I,652500000
cjTSqSLNYAfQ09pJVQDGdCocpBrjqb6PwbhBbJc4-A8,ZhOV5V4W38San9_Xz_JylHsx3G9SwKvgXZ7Yl4qoWwY,435000000
xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,ZiO8V_gev7KzaPOsWnzPI7FUD-9Wlq3bv0-u9sn0w4g,2172500000
S4gDRJrL1l7Z_C64DjY4G4khxTiQF_HCDh5zllDkO6I,ZigJrRwxmMKfGPLlP61jmkbhe-M9yJTh3r5miKaKgc4,435000000
D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,ZkK73UOhFiVZ5BCH-I5-wsXEx1zM6n0Dq7u1M8MY61I,435000000
aTNB1r_V0HC0m8lEkGiTmvxRjp4q59QIUzizdwB7Nik,Zkth6avC6srEvEp_OSuOqyLFgtR8TlmS9iBjiwRThcg,652500000
4ncmHw9ZNRTVyrptYgJdWInoq75Rbx_u4Qlvq-PSrBI,ZmTB58yQNvPAlC1Jve9_jssco9zAQ6emPuaUUWpKvYg,1086250000
TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,ZodBUSnHZIGiH2d3s7ADulI7NSmXu-4nY3o_ZJ4wEns,565000000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,Zp6OoNsfJDrOfhFB5LKH_dQepG5mfO2Sb0U_Goc8w3c,456250000
GdRDFeXGzkOf1TQHp2Lpo96rLmQURQKTyzkD_XBnMxk,Zq3tf7qPxHigMeJbltWFt2N9ZPbsDPmSFyipoKvreB0,2172500000
Y-OXP98Mk-BEtHpa8aryg1gVGaqNtfnwJltGCfoZKTw,ZrXsXoSzRhXikTkmyYyJOOuW9zJWs8bef-PHyB4OBt8,782500000
Uaoupy6sDb-7GAZJ5dhl5EbUX6C45DFogjkqPRU_G-8,ZsXDsMvxQny0mGlKhn2IBlD8UItCT2Hn4OEc8U3h4SU,652500000
oULZ-a6hi4a0mhbN-AaqEWHzyOMY4ghIxfCIA_F44ns,Zv-KWJq8puiZMpp_wM3wi5kZnKiaM14pOVRGI8eh_F4,435000000
JVTJPRU5jqrz3YT25pl1L_zJdviOsHsZn1Bhs5O7czc,Zv5FuqWrfnEoOWqFPA_geLDVGqZqMrGo9ykhUyNpYEY,1738750000
OUddDM0DVbGuKgdqb0K1gX42aOw9-tXpqbCwU2HsYnI,ZvYBbTsHrygDIOlWYxjGktAcfZDHAaNQpzNMqAKMyZQ,782500000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,Zvfgmme7hk01ylh7ITuZhTKBLl_je3ob-tadSlEoaDw,3258750000
0pCbuNgUCx1WNiBwXOq0DP6CFVOkhZ5qd1DgxAX0KvY,Zwh1vYmwfbESP9-rXVXiNS8Ix0MEsUw5GSiObwkVEDE,17227500000
E6Tap-FNmyNF3B57zO8QZ2DnG_r2oTnN0qMcFy7-aPg,Zz7OAQW1vjgqPph4bTfYOQhvzwCfawkKb4C-SjIpBiA,435000000
s91BsMWRi8E4Lkmx0cjzwFNxTnlKjX6ne4mJ2jdMjHE,_4IZi6fM12q8A7s7bGW8vR4wd5QFqpPWdRWCgKJgYSY,891250000
ghGftRJ6mcBSqL1g9b4DIfqs4tbD4CuDXtAZaYRSzDs,_5UvpTTFuEFdbOPrhuXh2fPSZk4YaY11qXzImQTcrVg,435000000
EwL5_Ta1EBqtwz5bKnr2WETdyCsJiv88S3aHOwEaws0,_6rdipwdH4qdUXvqxfpZBR1fiZ8fOgbUvxzlJ3-OVnE,435000000
JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,_AcLfuVgtVjhA6p9tbtCfrJRVVLOTREIwEGgxgKzXVs,870000000
Uaoupy6sDb-7GAZJ5dhl5EbUX6C45DFogjkqPRU_G-8,_Ahiim52MO3HVWp0149MYyV7wA87gPG5nJeeKq2-FHQ,2607500000
xiFJ6gGruLGfOrx3tlsQc4pjKVvwDEaDAX3_Zq0J_yE,_BB0g5SvSB30QgbXOt-Gs3hWS6QEMUOM0ADNSdJh4iQ,891250000
9In6CYcWT4BuBK4nOP4vDqfwq48a1j3UDoH_ArBUogo,_GRNvI9z5lWG-fI-5ezt9p6dpvR8Pe1srniB_vvEDtw,2607500000
PhSkdSAupAkUvcarINQ0yFezknKpotSAyBYwFEcU6FI,_HJOKkierAfH8gOdrn0Utl7G0lx5V5-Xrolc6gmMork,652500000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,_NKFVRsZYY2VvloGcYm_5YJLDSilVX7Lq344vJg2W1U,543750000
BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,_TCXvpd77FPPE8UfSrb6GRBTpEaa6RwkUcRFinaKhN4,456250000
4n6rkM49G3WdnP5HPYiUTsk5iPZ64ZgSW246wuQWvcI,_X9-EdD5YgldhpqzkrFiRniGaZXlyhAn_lPX5FMHWL0,1956250000
bX1vTwLZ9syc3S7ynNovsy-1-3Ko66Vc7hGSa-SNU0U,__8SlpBQhYb8c-e-k_G6gnVJprWgPO70rwgkMTvbIdE,1086250000
9qCpyPrEL870Ky-BbINIe9EyknKC8s9iYBdxu3XJ1zo,_akHy8sQCZQ16yEXqBUA3tZZ2HBoGzHI9DPhGRcZsuI,3476250000
WhPUcmprnJpDjWj7jtSGfBOvD7zc2XZIY-x15hfBwD0,_bJ_GKnxmK3yS5AnBEKUUbkXFo4eBtRGSDQVnZytMKc,1303750000
sIEvixt3EG_oFIK7BIz4v73WCmWjmfuT_YEhfHtBcnQ,_dodIenlDgIJkqQd198ZKY5r44enbNajfzX2BHESaS8,1086250000
Mm_owPYAjpqu0FgrhsRtKGwEPr8kQCELd52VI-px3dk,_ek-XjTmkyb0bNU-8df467dNRu9VNiSSY4MgQH6Kqnw,1303750000
kmpsyiI6Mjbb_st3rAeo-Kxz1wljg8uMYA6VNeOFniw,_hcx2ruydl0F0hsbEAG_9XJ-c3dDV-j7F1JNuH5Co0g,652500000
-iiTyYDjrKgST3hiYP9KUQ42BM9KxUBnA14yjXZNPbE,_izWq_r55uJyHnWi-GZJUnU6BZBf3UHBnwWt26ReLzM,8430000000
T0EdDRDngav9ovQFkgOxp5jh_ZyRF53_Mvzex-wKs4I,_kjAiWFrejV6ZfAKUoDLwb9hopuRV7npZDtWyNu9i10,652500000
VX3NBtiO9SAsAEOrCRzkOlcKWoU5Eqs2l4JKV2AEcwA,_mI4yx17CeHplIAJfMQwYACY4pAs6t8DMULvm0RsFFg,435000000
PknxsIAYcyz0bgHOpH8W_IjDFBUYBLjvXezEDN_mze0,_mxSoMMuk9U_1fMko1tvrB_H1qxaWKCmf90r7yO4eDA,3258750000
3vylqFL0396F6lBoMPTHzBCqgUtycDb2tJ-vcPOnpY4,_nOani05znktwsz-LJjpenK9FU_Q2gXtYkUYUSDRNVo,435000000
JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,3258750000
LY89WeNXvTn_NFT-KVV6HPcPVB5qpSq1ug25TScwlq0,_pB_AHk2z_KWlmTLWoTilnAihMPL2e8dlAEylhW-3qw,1303750000
OUUyqSaJyEoxcfNyiDmYVA68In-4xmIyk7AeW09zc-E,_pHjkwspWx0FwKU2eX3s290AwzTGgJvCJ0lpnFrBrbQ,1086250000
1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,_pxu3CF4PZdSRJXgvsh-byud6Gti-UvOUA203agA0EA,4997500000
hLRzRWWiLMHaTKLJtL6vhzE-emNqHWLjdJB5C61BzQc,_q5id0t05W7NA08Jl69esSyROUozKsSyIFiMeXcsLCM,1086250000
IPdwa3Mb_9pDD8c2IaJx6aad51Ss-_TfStVwBuhtXMs,_rw4fsIwH4OSrRQKUiHJMhRMkfUHUKz1AOfpbyrif2w,2607500000
wpAx67TYj6uMhZpQ154uhkkzSxFGJ1vEbDVx3bG4HIM,_tf3F1qq_ZE3sqO7HkIZLxq1e2vc4zJrZ2CNJ7vdDMI,652500000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,_tiVC5UTg-_cNMjc3PsTm90rKBTbBV9HtdTqQXfdGss,1303750000
MDGK9R_iCloN7l0Mqj2HI0eLvzlB2RBqDu6PB9T0QQk,_uJPiyswvBunRS_e7mPebqHeaY750SMBrga-NyovhSg,9841250000
1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,_vITnhRwHF0s0RPFG9ckdXDKpwzqUNPkS4KTkwDiWHw,2260000000
j8VAEWC-Vbg24HSgP7Y6lYpsuzus_af3b9AI_Wf7CrA,_zItRu2khD89hb4iMbNW3FxKwEcKNAbXzizJOn6sjGI,1303750000
KPnRrgZ2WLA1OiDj5UcqvLeT1BNGCtu6lRiswHMfRis,a-TM8Y72_bPgRz_QyrFY0EpCGZVOflSwWY6_nZ3VmK4,1956250000
Znv2u5mU0jGQuQLaC_Va8Hallz6bvI_qRKU3lAjTurs,a-xJh6hNKX7dvSTHD9Vz48lwhYpMQDgbycV70ShQnsM,435000000
cjTSqSLNYAfQ09pJVQDGdCocpBrjqb6PwbhBbJc4-A8,a1Tfw-KaoHJWWc_fIfFcn9f8kyAxzc5jFvAVWHXnSnY,652500000
GdRDFeXGzkOf1TQHp2Lpo96rLmQURQKTyzkD_XBnMxk,a3o6UdMYOugB6nifvgJc4EaQrYWcuqDuTYzvDW1VJPQ,587500000
B_npMgHWVUV1cF7lddUrmaO7ucXYuTp7j7388VO0_QM,a4Ml6_YGUVuJVksx7eXMQwyXf3WiKvKoryc6jBGdriU,435000000
3L1b04cEvPoHC_vLhCddofdjqDyGaA7sozxn8VJUcNY,a552F_zRfQsFgpLBg-_dRFOx7-Xwq4aRu_rz7fSzz3U,435000000
YcPEBPK-oS5IUxtVgICcl3DdfhfVJfui5LkBss805SQ,a5uI5PIpv4jNmmz6u-d7XzU3dHW7CJNB2S7tHwGJFMA,4345000000
p0SKW3ckUsesotR01sBUSdv82Bb1TJ4HgPbYIBg8s18,a9XO5DXlChhEmq9Im-E3ad88uab0ot1jQONHNuEgUqk,435000000
6WUKQgsE6Rz7PIZPsr269uSI0KP7UF24LxlkWTcGqGM,aBFQzHtkHbnoBtA6Rcbg1kGHDNTAmqT8BVVlMAfsIh0,1303750000
KD0xmG2U1kjkkaPZNCZQSirZOSnxKV0OoBSXsUgA_6s,aGCyFKFQcGJ8SqWBYedla860XS9WunG984xmCj87ebc,1521250000
KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,aGSA3kjk29mM6zEcBHNETLXNYzAdFSgt2yZm9x8wI2s,1086250000
DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,aGeRSnWykicBEGESPbTXPQ0_q2IiMLBBMyemu2pBYoA,4345000000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,aINIp7bjiYDndOjOQibb_4hbYTQSap7M4tX_hkxVJrI,435000000
d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,aKCbAUFtQ_gDWyeykmSCBMXrY_vQ02IlVrYYzo4yUnc,652500000
5sqfubD1WdH2zrUcdf60uhXTofOjiJBBo3-wvV0z7P8,aLemOhg9OGovn-0o4cOCbueiHT9VgdYnpJpq7NgMA1A,1086250000
d9q33Ok5PaiLy18AaBlqSyHMd2wRjwQOAy0vTosqCxQ,aLsQ29ePLdhHf5dl-fBF5CX_Ec3FjKsq_NA6qxfGwIY,1956250000
Mm_owPYAjpqu0FgrhsRtKGwEPr8kQCELd52VI-px3dk,aMGAf_PtH9orLlLFFqzD5vU92I1FJrVwkwjCtuEYwsA,1303750000
yRUte56wdPGHafW36HVYLsbhpggbGECPA60iZp-lsrk,aOfH9PbKmBxCWWkmdZ83ROdE00qTby1IGLknzGb1xWk,782500000
ioWWZV97UsAfxhSUey-AMpMIb2URJZiy9wofqhaoy-o,aPLCO-bj76KkgXp1_7LdLQb02EtRvtG-ZNcbwwy9iD8,608750000
3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,aPVN8XNkyGBRoUfNtLIvF0UCX-6wNt5ptt9JwtYc_rc,891250000
cSRwuTspzJ38gbpT69mkpJdvHLtk74_kwpOoTwq_T8E,aPgF2ZA4N5RT5nzmbR3rMXr7tAn3LcMhDvjtpeZQ3Ks,435000000
SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,aQekKlRKfi_zJHjG8oQCrdm50ZQEHG3U1V11DVC8fC4,652500000
N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,aRZXfd7b9ZX3yqiJa4hHB5w5F2xjTzCYUJDw6OqMK_A,652500000
xmZL_bYpc0xK8gubrPxg_5Xc9WcJXJjYXooZSO6Z7dI,aRnTbkelh6KpRgMHE7o8SQrKKEKX7n_f3W2WGI0j9ec,1086250000
43MOWh1szEa7bRbhpcDIKcC1RMBdyzb5UZcWEC54hCM,aSDLp7dHTQpYIzvAWrVT3CwECrdCyeuXCm_C5oajp4Y,1303750000
WhPUcmprnJpDjWj7jtSGfBOvD7zc2XZIY-x15hfBwD0,aSfykxJSZg5i-f6IGWHRbk41a1NBiQEZCOZRZ-0AztI,1086250000
WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,aSoHp-w87O4iIduZYER4BoZpHpLtwyODNH_8-ZF7TJs,3476250000
FMV8jsv-NcQ5aZ6fc1JVjeYtkzdIev5wQCRg7GgJZSA,aTUUTEI0UK1EuIkNganaL29OjdqZ1U_4jCK72yVMsYU,1738750000
pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,aUt2px2d5Jkic8BKgxbwkBDdMhfi5i4V5iGXzcT84-E,1521250000
pZkvXGaicIvbxLRM7PiiO3AV-F3dQbas-Vp7sH71xOE,aUxMh4thPVO5jjr_yA8pSRh3-mc9LbXLGdBd47DBIPs,435000000
vt8-HvjzX-XHuZFgR1tFFDE1cYGZnh0U4qM0aTFjBHE,aW3AfhVHJHxtgSZQ82T4KFh0e0OXUBgfhm1edvcU9fU,435000000
hqjcMZ8bEyF7VQBAIOlHRaOMTv8SX9Z_SFRwylxG0SU,aWF2nIk0ORD4C5tiYRS_kaHbw_tclbj2wMXt7VQOQ5A,891250000
xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,aXDBLKMXLU4cSm0IPKUsE4xDdCznp1t6PdqZ5nYOyfg,2390000000
vAyn6mnxAsGvRYLQpkNWDLC6Lq-0SHZSvFEdPNe3iJQ,aXGCE0cOeAT_FuQrOJ6DDUk7AzRgZzvBrnBCqA4di2g,3693750000
s-awXpcgJWr8QBB7MY8GZCtvyQ-KlLj9hD-qF9zqBgE,aXxnfxWpLeqf0REgYzcfMjkYCsT_6SZLhDWGL0WCDBk,1303750000
HkRKUlJM85uaOurxShYU5TD3fCsTO0-0mhh_rcgc1Xw,aYeOazhPNeiLm2Fv-uYGKfvP549n1vKVOqj9km5Bqtk,3888750000
bWy72esjl9K16X-P4v3fha-R99uKpxA4fi0nGpttStA,aYgFPrPDPq7qnMXLxANdtQoL85GieVAeJD5Q5b_v4aw,1500000000
Uaoupy6sDb-7GAZJ5dhl5EbUX6C45DFogjkqPRU_G-8,aZafI7h4dm17NPO8KuqxrUlw-9rfbmzNBKkGPyPCoR4,3476250000
WD2M7uCkX_5wrgR1FntjAkU1iyZQ5ssIhAfeosPhmFw,aZrg9J2MsV8eX59uVZBuaMqIWASIb-RPaHimTnyBP3M,435000000
IRHn9m9vQF8fGEQ3H8nmDhkQgnLY1b-jXIda4wDW1TU,a_Qon6cInHyxsh4kO74sJcxYslaGrY1Z6F6qqkE50Xg,587500000
-RlCrWmyn9OaJ86tsr5qhmFRc0h5ovT5xjKQwySGZy0,a_YwuG7Xmaec1VOCrrg3P8FK9Tw7Tbw4DaylAcKvN4g,1303750000
XxFP2vIIBlPvBe27tVTebgAtd-r09t5_BMtg_afsmMY,a_k2-a2bPbUUhAIEXM4RVFeJKGAix3iZ1cMKgUDP7v0,652500000
3vylqFL0396F6lBoMPTHzBCqgUtycDb2tJ-vcPOnpY4,abkKYM4Q5efy62dlSMid7ab0eL9clPWR3oyQBltTz5k,1065000000
JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,adoS8VxhDBWDi0OWHiDAnHMjj4F7CmTy7IM16xwPY0I,5431250000
OtXnAB1qGr4RLi5uL1Wif5rR9WnQk3upElaVoKpQBOk,aeuNaoRLTNNX-VsNgEE4r5C0FxhRZx0ye1T4QgIjuQs,652500000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,ahdRRErgfsZjNveJsVvNa6aWmx0r8Zxin54YDMY73sI,435000000
ehsTBLZY2uQnj4KD9zBBPVFleNa3QMxpbc0EdglEEW0,akJHaHT2YA64yKICz1ya1MAy8ghCv3XVm-IfXcSVmRE,435000000
1GLELagOHDK_Yq9SvlIAAYjTc31pTuoH22xVsCdnS7Q,amBMIF3xEsoKfmMpYav44ez71dzquiGj7xe0cH_6pu8,5996250000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,an9JdxTkwoVcG4nv9vEvC5n0Bnw0hd6lheFCp2H9fQM,435000000
