delegateAddress,gatewayAddress,delegateStake
X2Yln8TO5aP_UenCKCk4DPurgsN5v7hUHIAJLbl3gJ0,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,652500000
X3K5_yfwfP4JsM0nMxnU5A3pdbASJyGWl2ijnr7Ro9s,w_dXSRqIUrIFn8QVRXuiQ25-5qKGDFNliIztzCa8PMY,435000000
X4150j8Zm05MVcocw1T9cQigQWPOTt8yVfxTKqp4pZ4,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,870000000
X5ktyL3WpRrzh_lFK5WwRS1hh24BxrIN6_-o0G5bIjY,0RWuHL1469WYh146-x-5IKtes0WQweqv8d9OehyxFKw,1086250000
X6UQLZKZJH1GwUI1-t0jzZjA4BmPbrTJ9mxl2XX7FNE,rHZLhdsXk8NOepTZwNwcBKq_vO3nSpG9kMAqoVZpJZ0,435000000
X6VS1l1S0NziDwF5fobaaAvDFiR1rlEaDJ_VMuMO4K0,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,435000000
XA-uzz9LsmTxhWWZKb29Sxblq6koE3wWSlJC7oBOPqA,k5GhUmInR23Jt0I14A_EMFAtFHBCRSZyN7Ibr_2cY-k,1303750000
XC0NKY6MZBFORSWySc6iZXnRLjPV13QuWTLmeFceA6w,88TfXbrWazBDxwzZkd2K0zEtmMR9TXMOfYQ-u1WfV2I,435000000
XCaDjo3Yj9A9i5IQpwNOtwnaLO5MLNnLp-Qe-NuOpNA,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,1303750000
XClnpZl20UbI6Oa4GVeQ9z2-DbctIKhOr2IRwSpjVxs,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,652500000
XDB8ElROL5jLJLv_u6LMG3sjWYvw8Kt4ML4D49l3gIA,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,435000000
XDVPR8EiaKKD-4NZxNZZWNgq0l2gvFkScA1W6Em1cCU,_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,435000000
XDspK8-niEKEpAqWdWXcX00ehaAiaSLLkA52wNOGpWg,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,4410000000
XFPVKY-Eno3vfmJUfqyjXcPhL9SBFOMssrjq4K13BW0,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,435000000
XFnS3GwBDGhkhxO0oa5ATkIQaxLL1Qlblb5FJoq8688,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,738750000
XGd2b25paDC3R2O6sX9ipiazYu_GDUUfir7bFOWqLfY,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,696250000
XKnNrtIcqsY4M7xeO0pRl1o0ZWIW6FB-vVagj0fFSW4,SqEQ2UZcI6s4yU8jQMnmxSBmu1XYBg_eHoivzxYljU0,435000000
XKzrc6VRB8H9cGIM4Y7aNq3xo9-dg_mLjVj5wqHJQ8A,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,1303750000
XLALc_ln05h670h_sKh1NF2hrh6iHRfjL8iMcP1AytE,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,870000000
XLj4Exu2WZcmBEUDRfHiAKspRWczJfE2kCEHN8eJiJQ,N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,1086250000
XOXxc-49xz_ElNmMed58mmEn-rn-yFEDYhEsDsPKAwg,SqEQ2UZcI6s4yU8jQMnmxSBmu1XYBg_eHoivzxYljU0,5431250000
XRnnbGKpkEojm-P8A42OVGzgFNuVUL0TxoKz_jFCTEs,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,8612500000
XS05TZZNNl4P5TY8jnlCQ_SYbMdPgYRlRBZFgkD57nk,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,2390000000
XSe7R458_xrcEK_Mfk8BuBzCgknPuiguiZNxFfBpLHw,PE0gBR0wwHlNA4k4He0K3iYc-EKPqjgm7dG65T9pNiw,1086250000
XTTqXu2q2bmvDjn0c-rM2y2amHw2FJW_q1-mcLPY6WM,3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,435000000
XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,31743750000
XXSInpM33CznOAmGU6WelQRgYYtu9L6SnWHG7U4l0f8,3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,435000000
XYJBVkEr6sus7X0rMGKLGZHSBCbD_lwL8akh3l2gQtc,1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,2172500000
XYZAnMpNhYzNS8ivggacbwdsrZQfEIkdH0hnk5DkxT0,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,3042500000
Xad-S0w0mCpdt03Vb8XXF7fiGbutVLi5fjtRgTgszvs,EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,4997500000
Xc7kKDCjjo6sARDFmukEnptDYyrdv3NrlYzcbPCsAEc,pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,13296250000
Xce1uGpfkc4owUV6gPQJuJ1xhRu4s_108iVDBDkHIN0,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,1956250000
XcqF-URmvw2QvBMuMtUNyN5YSmI0jLKmAga2C1ewd2o,qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,2172500000
XdQw48lz9-FXbJRahAmaXRtWQpiAwMDRVTtVJtUVtQ8,s4JPHqCNvdVspEYm_BGd8SIRzVvsj9e4bMFcSnnRG5Q,1477500000
XhKJgvxnGhwPnUrDWOqJiyReOAZFZIo1E-hgrSWgqFc,3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,1086250000
XimnXSsEL6Rp1A250ud6_EHHF0l4OkGcllpQWrDbRck,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,435000000
Xluoif6AFd9cnmNXC8QcTJoM9fkTmhQoSDQiA-wRt9g,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,652500000
XlwJb4O-JsfND7jFY54txfKazK0-YfrFQhDuvwp5mFM,3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,522500000
Xvwu-q4DQc5S1SffwcpRhgNTOwrGysExj64ViRf1ato,1DkiG-bX-EnXBHtIYnBPLHXLLUQtTZiw9qgMgRrnahA,3258750000
XwUUxRXbWz8eEABzwtyIMn8RDBEO57oG0hGpKck1ILQ,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,435000000
Xx9kUZMU2xlks28JOXlpbHS5U4CLcvIG18TJsrbZUj8,ZnOlQXC0GUlWB7X7arG7DGho3HVEhp70B6qP62N_IF4,435000000
XxFP2vIIBlPvBe27tVTebgAtd-r09t5_BMtg_afsmMY,SqEQ2UZcI6s4yU8jQMnmxSBmu1XYBg_eHoivzxYljU0,15360000000
XxSZafc6u8wDuv6Ta-OwAU3Q28m0nNzzca_H6SpN4Tg,3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,565000000
Xzrz_iubrmiw4YfUieMseC3JyyK13Eh0t5lCCwYRJz0,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,1738750000
Y0MsJOdL38QubDS55oUZx5A4xyP1OfKbar66cf_GkrY,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,1521250000
Y2DV_bTrYzQPvqFIWu0KBXcPH_mpLkS_McYgRzNAfVA,qOKdOncgYREg1mt5eDeHvh0LZUpReI4FvehkYZ6-mcA,435000000
Y3IC1p_T7W--BS0fltvTEvXaw92og7WlfOZ6XTz-uk8,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,652500000
Y4zO0ksoYMBm8iVBbBHQgDtJQ2lz1hzlXYpzEcK33LY,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,870000000
Y5uoswBP4BBJH_sfRTE9Z4AjnoIh6ZH62HGOhFUU9Zo,WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,1303750000
Y8KolC6ofxgiOO1LQ2_NlecUrsGTPXMVj388Jyw_D-0,Wonn3S1gh2YViGk8UCrA2wqD4qcv8Od2llFLUuPpFLc,3693750000
Y98tbm7HRswpXdrbBI03-JZezjIMUwHG2dw7rQ0KpX0,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,587500000
YA95fzM-ZzgxcFPzVhB0F30GOCn0CCkJ11DSroX7wmk,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,1303750000
YDBgGhhVhn9uqv2ZftQpsnxek4ZN_YI8C0cZELl7zEs,ntwC3lnxNkMlmJX44_2sMGATfF4kjiRt2HpsOavB70M,1086250000
YEy2Y1Vgt3ASVKG2cjVsPfpkJ1o3KYmhIFVLVFJdtJk,hwix8tvuOHBAhsuBfE_cV8UrG8FPmtOyc3jTko0aSaU,7026250000
YFfj74mu5wR4u8yjdR4b1OPjXIHwe5XC2-5arCYuJ0U,cTAjCmyteUycFexytR8s8xJ8y6UhYjN6qNFTqVXny-c,652500000
YGtZXLUnE2V3ZNSAfqj3-QlS3y95hL-lHbzRHdQKMXk,DubkiWVLcDc1mpE_xlZpnvmjIDbsbjt2pzuFFr_7gs4,5106250000
YIAlJbUdQM_NVnCO4RT8oGKLiilF3Iq2LafYTAR3WZU,_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,435000000
YKsoEVzdfvZnX5Q3X764aP6hs2p_i_uS7lHNbD2rgow,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,652500000
YLEZZQFj-ulqNXq9TZhOE8fsM09juPFh5imzeVH0h74,TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,435000000
YMC5iz1aWDVrUTmYp1LNCMZV5_t7DZdtLB3Ymk9-N9s,TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,1738750000
YO1cRCqTJZ6HGvnUeEjFZRy4WO6lcRpHsvQW5tzFAq4,cTAjCmyteUycFexytR8s8xJ8y6UhYjN6qNFTqVXny-c,1086250000
YO5l_ZFinnCrgEHvK-BQpGh8jDI44Lrkd8H5QtmtfCQ,3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,3258750000
YOlI9Jelr2h3f6Cw348kTK0hByv44uMLBSeL0FNDipA,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,2390000000
YPiAZ5Tf4DCo75HLLE4cvn5Y5H0irs1c81DdhkSNA1c,fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,1303750000
YRdlCtlQmSEjpldzAHdbVwPLirekDV06ofrkmJJiXA0,99cN-yl_Ytpn-_vOOZrF39O3YST9Qe5OP9SZHP_JN7Y,3476250000
YSf3JkhNTBKwvIR4KVWod5fXBmrvpysiMKBBdDjQV_8,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,652500000
YXKJghLa1MMMuHe1mJNjLRhzLoZFFkFBgYHMYIKIiUA,MTMnfoaDDyFBPy_YV2cVuVU3xEsryGhA9bZDxNVh5_U,435000000
Y_mZ7CgEi-FL-8wA5yJCyBIL4Dqgn7yu2xo9khojN88,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,1303750000
YaSgG60QQfZNyTSQ4ROo9CHYIEAy6coQoOwhl9PfuuI,jHGSqiQ8IPuPzZLN8ePwO_ddPOz0_C_gauxe-ph3bBU,2172500000
YbTFQPnV4UL9A5wC_-_nktbnxW2DvdNSfUYWJADGDzg,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,435000000
YciO2ePLaB4fqOyksOOeqQ8ZIZj6HDo7Gr3srKpZ4zM,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,782500000
YeNi21fs3h9q891wyFClS9hy06vZVkndZnatDgUBfDw,YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,2498750000
YeneoMQ6i47pDiVItodEtsFzrssQA2aHiRzC-zULN1g,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,435000000
Yg8zRpcnyoaFZzz5adA4fnNB_otDXOti6f9o7QO896w,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,2172500000
Yiuk0hu4drR6hT7H82B73TLfFs_G5420VV_RVOCB7tY,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,435000000
YjhKfZlOmx262dhNXb7fvS3iMloAU2DHjivyCXki-Io,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,1303750000
YlNuHIcA5wWOuNHeLZ7YPRiWxTrjyGyI93Gpvmt2jME,ntwC3lnxNkMlmJX44_2sMGATfF4kjiRt2HpsOavB70M,8212500000
YlSPYq3ba9BaM2IxOwyuyh91UnKZNFnUf4WaQ6MxSro,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,435000000
Ymk0nbjDyBfV2pgrQixmElvLtF2Xe49RYbE2gLJiHlU,UejpsMGr8KfrhgSw4WSjC7Wq3fi2a_IHQA12WsRIXgI,1086250000
YoleO1G77sD7PeSAkXY0SorQ51F7pRn2n8742bSPPz8,99cN-yl_Ytpn-_vOOZrF39O3YST9Qe5OP9SZHP_JN7Y,435000000
YpHyJo-hEB0VAEu4u-AQn8gUCvSgaa9O11eA1iCMXFA,ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,435000000
YpKyfVUtXA5f8uFEQqqMgjdpTvNlw16eLNWYJVwFSfg,WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,761250000
Yt5xqzoOa1d_u0HEVbKqSM44zz0Cg-in_VNvFqH08I4,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,1303750000
YujOz6A4iuIOcqLvxllyoGLHxYaPNhNUes9wab7ZQOc,PE0gBR0wwHlNA4k4He0K3iYc-EKPqjgm7dG65T9pNiw,1521250000
YvNRpgfTUY30b0U2ENfpIOiD3BmYn-Q-o_fXS4IdC8c,rHZLhdsXk8NOepTZwNwcBKq_vO3nSpG9kMAqoVZpJZ0,435000000
YyE_4vjZChiB6Ok7oy5QlhO8OsF-8DBzsjPP-_1cDLs,3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,3258750000
Z-p79CBy1TPMVXm8tealgu4fbwEJYKsIGobPPXubOhE,JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,652500000
Z4RO1TEJ8Qe7uYJ94KHqEKN-5hMleHyuCH7QryAOkvU,Y6MvWpH-KGBsdmib83eiorjFHUMhkUV9HspQhT7rsjw,1086250000
Z7gwdLCJX_hl_skyLMu-aa_xeZby5McHGPLMO7k8KXY,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,4780000000
Z8_FY6z-Qtaii0siQwi0w1avXlTIqJ9V0Q1oatg2pt4,ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,1173750000
ZEJr2SQX0HRCagAZFMR1wSAFiFLsjIRFDqy0LTZIpBM,lYYl7-mGPli0bKFKdzEZdmkDswcvMSskG5bjRV5nq_Y,4997500000
ZETzb3qvzkjHof4bfr5D8Vjje_AGX0-7iszuKf3emGI,SCOKnowXkWX27XM84Tk7gEt7mF24Qfdh5J0J4KKPNLY,870000000
ZEu7pmk5yKnR5TxeOhk6MNOLcaDB4PzB73FO94xRh3Y,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,6905000000
ZFLwieYm3nMtsr-WbNCiqf6r1Ux8eLC8JwTCFORROg8,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,652500000
ZFbNB_90SHTuGflJp6ENpmHCBZAJ0gEzLRVmejzEgiY,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,435000000
ZHT2PFT7RUOzuJf7hQj2N7xlB88aiVCcnBNnYz1byHU,rHZLhdsXk8NOepTZwNwcBKq_vO3nSpG9kMAqoVZpJZ0,1086250000
ZJ2rhMix2OmdCbIskXWxGEQ1i6sgZFzYO_ouXMELuHk,1H7WZIWhzwTH9FIcnuMqYkTsoyv1OTfGa_amvuYwrgo,1303750000
ZNnCJAtxcVa_6plCDHGds6_NSwycNQDBBtOds5uBne0,J2AARe8Jzi2ttgjDWAtHLXgdd93psesyRUuvg-LN2tg,738750000
ZNoA9IrZ79JTHyLMxnxEDccPTt7POvK5kIuiZmrinsE,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,2390000000
ZNxOzKrzGhsIWPnhxpOYoBbtRQVdEk8O5Uhemfh1nhg,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,1477500000
ZQmZ0geJQ9yEbY2lCXvhX1IzSJZuzl4oaspHcjZG3jQ,qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,2390000000
ZSP9WTx3d3J9lXhh0YFv1zs0UNmUwcqeOXnT4IIEmXI,cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,435000000
ZSpgYpXtAxMMpDK4wz2-fN_qNGfSg6Z9tmdo8k_rOok,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,5176250000
ZT_g8SMjO-VhXF78UJ5H7boPWXjr225QfKS-VvSafB8,lKV8q3FaFKGL4bYkszchbB075LkyDsJ5gR8ia8yAHSc,1086250000
ZTcdCFx1i4jcDBhfFQtFZuYSbBZtZAL6GAX7Qr0CYEY,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,435000000
ZU-nFEH2I4rfhR8QB865MPZ3klnAJkddCuuJUocOgmE,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,435000000
ZWscrtL-J9l-b3P4-75wPMOi9HY-b-IwlVZCYBnqPLU,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,435000000
ZWtpgKwie3JZUntPtV9D-rL-XXEs3KYChCySYPOwRH8,0HOIZX22DQ0Ln8JuYBDavFhP5_XRH8TQx5RvKGAQHFk,1277500000
ZbDd5L74p-f-hqMrGHhmrBsH1_nIMZFb6A_l3-TSeO8,jHGSqiQ8IPuPzZLN8ePwO_ddPOz0_C_gauxe-ph3bBU,435000000
ZbUO9au0pFzX7bacViaieepj1QoTh_3IT56MZ6jlgBU,4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,435000000
Zh67cXhOdtSsqwHLH7nJ9dpG1Lzoqr7t0PqFjeGVp6I,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,652500000
ZhOV5V4W38San9_Xz_JylHsx3G9SwKvgXZ7Yl4qoWwY,RBTNdj2oUNaExlPMId7kgWv_wXC0qsgGhcU51dgOKy4,435000000
ZiO8V_gev7KzaPOsWnzPI7FUD-9Wlq3bv0-u9sn0w4g,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,2172500000
ZigJrRwxmMKfGPLlP61jmkbhe-M9yJTh3r5miKaKgc4,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,435000000
ZkK73UOhFiVZ5BCH-I5-wsXEx1zM6n0Dq7u1M8MY61I,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,435000000
Zkth6avC6srEvEp_OSuOqyLFgtR8TlmS9iBjiwRThcg,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,652500000
ZmTB58yQNvPAlC1Jve9_jssco9zAQ6emPuaUUWpKvYg,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,1086250000
ZodBUSnHZIGiH2d3s7ADulI7NSmXu-4nY3o_ZJ4wEns,-RlCrWmyn9OaJ86tsr5qhmFRc0h5ovT5xjKQwySGZy0,565000000
Zp6OoNsfJDrOfhFB5LKH_dQepG5mfO2Sb0U_Goc8w3c,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,456250000
Zq3tf7qPxHigMeJbltWFt2N9ZPbsDPmSFyipoKvreB0,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,2172500000
ZrXsXoSzRhXikTkmyYyJOOuW9zJWs8bef-PHyB4OBt8,XxFP2vIIBlPvBe27tVTebgAtd-r09t5_BMtg_afsmMY,782500000
ZsXDsMvxQny0mGlKhn2IBlD8UItCT2Hn4OEc8U3h4SU,UejpsMGr8KfrhgSw4WSjC7Wq3fi2a_IHQA12WsRIXgI,652500000
Zv-KWJq8puiZMpp_wM3wi5kZnKiaM14pOVRGI8eh_F4,f_EcJ8tYOFYjBMCIi-dlmzg8AiWZ2hELrXRFWPKCv9I,435000000
Zv5FuqWrfnEoOWqFPA_geLDVGqZqMrGo9ykhUyNpYEY,9my2TT05SwQrk8TCXmASpr3nh_DuEIKh5GicUfn4d-Q,1738750000
ZvYBbTsHrygDIOlWYxjGktAcfZDHAaNQpzNMqAKMyZQ,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,782500000
Zvfgmme7hk01ylh7ITuZhTKBLl_je3ob-tadSlEoaDw,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,3258750000
Zwh1vYmwfbESP9-rXVXiNS8Ix0MEsUw5GSiObwkVEDE,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,17227500000
Zz7OAQW1vjgqPph4bTfYOQhvzwCfawkKb4C-SjIpBiA,TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,435000000
_4IZi6fM12q8A7s7bGW8vR4wd5QFqpPWdRWCgKJgYSY,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,891250000
_5UvpTTFuEFdbOPrhuXh2fPSZk4YaY11qXzImQTcrVg,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,435000000
_6rdipwdH4qdUXvqxfpZBR1fiZ8fOgbUvxzlJ3-OVnE,pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,435000000
_AcLfuVgtVjhA6p9tbtCfrJRVVLOTREIwEGgxgKzXVs,lKV8q3FaFKGL4bYkszchbB075LkyDsJ5gR8ia8yAHSc,870000000
_Ahiim52MO3HVWp0149MYyV7wA87gPG5nJeeKq2-FHQ,SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,2607500000
_BB0g5SvSB30QgbXOt-Gs3hWS6QEMUOM0ADNSdJh4iQ,NDObkAOsMajzxX_BlLTXkV5tv6NasLojpk8WD-OrfDA,891250000
_GRNvI9z5lWG-fI-5ezt9p6dpvR8Pe1srniB_vvEDtw,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,2607500000
_HJOKkierAfH8gOdrn0Utl7G0lx5V5-Xrolc6gmMork,WD2M7uCkX_5wrgR1FntjAkU1iyZQ5ssIhAfeosPhmFw,652500000
_NKFVRsZYY2VvloGcYm_5YJLDSilVX7Lq344vJg2W1U,pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,543750000
_TCXvpd77FPPE8UfSrb6GRBTpEaa6RwkUcRFinaKhN4,Hr7TB4EECU0b-1TGUe55bZE374Z6e4FjCu5S-b-KAjk,456250000
_X9-EdD5YgldhpqzkrFiRniGaZXlyhAn_lPX5FMHWL0,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,1956250000
__8SlpBQhYb8c-e-k_G6gnVJprWgPO70rwgkMTvbIdE,uzESID1JQp8m4RO7YjfVZ8eWtRsSrxLp1SilTj7psB8,1086250000
_akHy8sQCZQ16yEXqBUA3tZZ2HBoGzHI9DPhGRcZsuI,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,3476250000
_bJ_GKnxmK3yS5AnBEKUUbkXFo4eBtRGSDQVnZytMKc,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,1303750000
_dodIenlDgIJkqQd198ZKY5r44enbNajfzX2BHESaS8,-qFD1MII0PtppZqaeqqniDS8taYZp9Kw84amFDHAB-Q,1086250000
_ek-XjTmkyb0bNU-8df467dNRu9VNiSSY4MgQH6Kqnw,cTAjCmyteUycFexytR8s8xJ8y6UhYjN6qNFTqVXny-c,1303750000
_hcx2ruydl0F0hsbEAG_9XJ-c3dDV-j7F1JNuH5Co0g,tsfe-wxLH9Pj3FOdSrw9vgvmlRzNigl8TvxJuB7IZ9U,652500000
_izWq_r55uJyHnWi-GZJUnU6BZBf3UHBnwWt26ReLzM,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,8430000000
_kjAiWFrejV6ZfAKUoDLwb9hopuRV7npZDtWyNu9i10,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,652500000
_mI4yx17CeHplIAJfMQwYACY4pAs6t8DMULvm0RsFFg,ntwC3lnxNkMlmJX44_2sMGATfF4kjiRt2HpsOavB70M,435000000
_mxSoMMuk9U_1fMko1tvrB_H1qxaWKCmf90r7yO4eDA,E_hgifj1VUdbYb81YwlMBluQjYV_vJZGvGvdPQG64z4,3258750000
_nOani05znktwsz-LJjpenK9FU_Q2gXtYkUYUSDRNVo,hwix8tvuOHBAhsuBfE_cV8UrG8FPmtOyc3jTko0aSaU,435000000
_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,3258750000
_pB_AHk2z_KWlmTLWoTilnAihMPL2e8dlAEylhW-3qw,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,1303750000
_pHjkwspWx0FwKU2eX3s290AwzTGgJvCJ0lpnFrBrbQ,UejpsMGr8KfrhgSw4WSjC7Wq3fi2a_IHQA12WsRIXgI,1086250000
_pxu3CF4PZdSRJXgvsh-byud6Gti-UvOUA203agA0EA,DubkiWVLcDc1mpE_xlZpnvmjIDbsbjt2pzuFFr_7gs4,4997500000
_q5id0t05W7NA08Jl69esSyROUozKsSyIFiMeXcsLCM,XxFP2vIIBlPvBe27tVTebgAtd-r09t5_BMtg_afsmMY,1086250000
_rw4fsIwH4OSrRQKUiHJMhRMkfUHUKz1AOfpbyrif2w,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,2607500000
